ID;NOME;PREZZO;NEGOZIO
639;HONOR - Smartphone X7BOOST 6G+128G-Midnight Black;180;Euronics
640;HONOR - Smartphone X7BOOST 6G+128G-Emerald Green;180;Euronics
638;HONOR - X8A-MIDNIGHT BLACK;182;Euronics
637;XIAOMI - Smartphone REDMI NOTE 12 4+128GB-Onyx Gray;183;Euronics
634;VODAFONE - OPPO A16S-Nero;184;Euronics
635;XIAOMI - Smartphone REDMI NOTE 12 4+128GB-Ice Blue;184;Euronics
636;WIND - 3 - OPPO A77 5G 64GB-Nero;184;Euronics
632;TCL 30+;185;Trony
633;XIAOMI Redmi 12 Sky Blue 8GB RAM 256GB ROM;185;Trony
627;XIAOMI - SMARTPHONE REDMI NOTE 11 4+128GB-Twilight Blue;189;Euronics
628;OPPO - A54S-Crystal Black;189;Euronics
629;OPPO - A54S-Pearl Blue;189;Euronics
630;REALME REALME C67 BLACK ROCK (256GB 8GB) INT+NFC;189;Trony
631;XIAOMI Redmi Note 12 Mint Green 8GB RAM 256GB ROM;189;Trony
626;XIAOMI - Smartphone REDMI NOTE 12 8+256GB-Onyx Gray;194;Euronics
625;TIM Xiaomi Redmi Note 11;195;Trony
600;XIAOMI - Smartphone REDMI NOTE 13 6+128GB-Ice Blue;199;Euronics
601;ONEPLUS - Smartphone Nord CE 3 Lite 5G-Lime;199;Euronics
602;OPPO - A78 5G 8+128-Glowing Black;199;Euronics
603;REALME - Smartphone REALME 10 256GB 8GB-CLASH WHITE;199;Euronics
604;HONOR - Smartphone HONOR 90 LITE-Cyan Lake;199;Euronics
605;ONEPLUS - Smartphone Nord CE 3 Lite 5G-Grey;199;Euronics
606;XIAOMI - Smartphone REDMI NOTE 13 6+128GB-Mint Green;199;Euronics
607;XIAOMI - Smartphone REDMI NOTE 13 6+128GB-Midnight Black;199;Euronics
608;OPPO - Smartphone A79 5G 4+128-MYSTERY BLACK;199;Euronics
609;TCL - 30-Blu;199;Euronics
610;OPPO - A96-Starry Black;199;Euronics
611;TCL - Smartphone 40 NXTPAPER 5G-STARLIGHT BLACK;199;Euronics
612;OPPO - Smartphone A77 5G 6+128-MIDNIGHT BLACK;199;Euronics
613;REALME - Smartphone REALME 10 256GB 8GB-RUSH BLACK;199;Euronics
614;TCL 40 NXTPAPER 5G STARLIGHT BLACK;199;Trony
615;XIAOMI Redmi Note 12 Onyx Gray 8GB RAM 256GB ROM;199;Trony
616;HONOR 90 LITE;199;Trony
617;OPPO A78 5G 8+128;199;Trony
618;HONOR 90 LITE;199;Trony
619;TIM OPPO A57s;199;Trony
620;XIAOMI Redmi Note 13 Mint Green 6GB RAM 128GB ROM;199;Trony
621;XIAOMI Redmi Note 13 Ice Blue 6GB RAM 128GB ROM;199;Trony
622;OPPO A79 5G 4+128 MYSTERY BLACK;199;Trony
623;XIAOMI Redmi Note 13 Midnight Black 6GB RAM 128GB ROM;199;Trony
624;HONOR 90 Lite 5G, 256 GB, CYAN;199;Mediaword
598;REALME - Smartphone REALME C67 (256GB 8GB) INT+NFC-Sunny Oasis;199,9;Euronics
599;REALME - Smartphone REALME C67 (256GB 8GB) INT+NFC-Black Rock;199,9;Euronics
597;HONOR - Smartphone HONOR 90 LITE-Midnight Black;203;Euronics
596;MOTOROLA - Smartphone EDGE 30 NEO-Black Onyx;208;Euronics
595;VODAFONE - OPPO A57S-Blue;214;Euronics
593;TIM - OPPO A58-Glowing Black;215;Euronics
594;"VODAFONE SMARTPHONE DS MOTOROLA"" G31"" 6.4"" 4G GREY";215;Trony
589;TCL - 30+-Blu;216;Euronics
590;TIM Galaxy A15 4+128GB Blue;216;Trony
591;TIM Galaxy A15 4+128GB Yellow;216;Trony
592;TIM Galaxy A15 4+128GB Blue Black;216;Trony
586;TIM Redmi Note 13 Midnight Black 8GB RAM 256GB ROM;217;Trony
587;TIM Redmi Note 13 Ice Blue 8GB RAM 256GB ROM;217;Trony
588;TIM Redmi Note 13 Mint Green 8GB RAM 256GB ROM;217;Trony
583;XIAOMI Redmi 10 2022, Level Up! XIAOMI - REDMI 10 2022 4+128GB;219;Trony
584;XIAOMI Redmi 10 2022, Level Up! XIAOMI - REDMI 10 2022 4+128GB;219;Trony
585;XIAOMI Redmi 10 2022, Level Up! XIAOMI - REDMI 10 2022 4+128GB;219;Trony
579;XIAOMI - REDMI 10 2022 4+128GB-Carbon Gray;224;Euronics
580;XIAOMI - REDMI 10 2022 4+128GB-Sea Blue;224;Euronics
581;MOTOROLA - EDGE 30 NEO-Black Onix;224;Euronics
582;XIAOMI - REDMI 10 2022 4+128GB-Pebble White;224;Euronics
577;XIAOMI Redmi Note 13 Midnight Black 8GB RAM 256GB ROM;228;Trony
578;XIAOMI Redmi Note 13 Ice Blue 8GB RAM 256GB ROM;228;Trony
567;XIAOMI - Smartphone REDMI NOTE 13 8+256-Midnight Black;229;Euronics
568;VODAFONE - MOTOROLA MOTO G84-Blu;229;Euronics
569;OPPO - A78 5G 4+128-Glowing Black;229;Euronics
570;VODAFONE - OPPO A54S-Pearl Blue;229;Euronics
571;WIND - 3 - XIAOMI Redmi 10 128GB-Sea blue;229;Euronics
572;VODAFONE - OPPO A54S-Nero;229;Euronics
573;WIND - 3 - XIAOMI Redmi Note 12 8+256-Onyx Grey;229;Euronics
574;MOTOROLA EDGE 30 NEO;229;Trony
575;SAMSUNG Galaxy A33 5G 6+128GB Awesome Black;229;Trony
576;XIAOMI Redmi Note 13, 256 GB, BLACK;229;Mediaword
566;XIAOMI - Smartphone REDMI NOTE 12 5G 4+128GB-Ice Blue;231;Euronics
565;VODAFONE - RENO 8 LITE-Nero;232;Euronics
564;VODAFONE - XIAOMI Redmi Note 10S 4G 128GB-Blue;233;Euronics
563;VODAFONE - OPPO A58-Glowing Black;234;Euronics
562;XIAOMI - Smartphone REDMI NOTE 12 5G 4+128GB-Onyx Gray;236;Euronics
561;OPPO RENO8 T;239;Trony
560;XIAOMI - Smartphone REDMI NOTE 12 5G 4+128GB-Forest Green;240;Euronics
559;XIAOMI Redmi Note 13 Mint Green 8GB RAM 256GB ROM;242;Trony
558;XIAOMI - SMARTPHONE REDMI NOTE 11 4+128GB-Graphite Gray;246;Euronics
557;OPPO A79 5G 8+256 DAZZLING PURPLE;247;Trony
542;REALME - Smartphone REALME 11 5G 256GB 8GB INT+NFC-Glory Black;249;Euronics
543;REALME - Smartphone REALME 11 5G 256GB 8GB INT+NFC-Glory Gold;249;Euronics
544;VODAFONE - REDMI NOTE 10 5G 128GB-Blu;249;Euronics
545;VODAFONE - OPPO A54 5G-Viola;249;Euronics
546;XIAOMI - Smartphone REDMI NOTE 12 PRO 4G 6+128GB-Graphite Gray;249;Euronics
547;XIAOMI Redmi Note 12 Pro 4G Polar White 6GB RAM 128GB ROM;249;Trony
548;MOTOROLA MOTO G84;249;Trony
549;MOTOROLA MOTO G84;249;Trony
550;MOTOROLA MOTO G84;249;Trony
551;REALME REALME 11 5G 256GB 8GB GLORY GOLD INT+NFC;249;Trony
552;XIAOMI Redmi Note 12 Pro 4G Graphite Gray 6GB RAM 128GB ROM;249;Trony
